timestamp,true_z,est_z,z_error,covariance_scale_factor,noise_gate_active
1.477500,0.000000,0.105170,-0.105170,0.857143,0
1.480000,0.000000,0.116669,-0.116669,0.825397,0
1.482500,0.000000,0.101394,-0.101394,0.825397,0
1.485000,0.000000,0.096326,-0.096326,0.825397,0
1.487500,0.000000,0.070750,-0.070750,0.825397,0
1.490000,0.000000,0.066552,-0.066552,0.825397,0
1.492500,0.000000,0.055849,-0.055849,0.825397,0
1.495000,0.000000,0.051741,-0.051741,0.825397,0
1.497500,0.000000,0.080453,-0.080453,0.825397,0
1.500000,0.000000,0.095171,-0.095171,0.857143,0
1.502500,0.000000,0.077667,-0.077667,0.857143,0
1.505000,0.000000,0.080786,-0.080786,0.857143,0
1.507500,0.000000,0.086252,-0.086252,0.857143,0
1.510000,0.000000,0.080110,-0.080110,0.857143,0
1.512500,0.000000,0.079356,-0.079356,0.857143,0
1.515000,0.000000,0.079607,-0.079607,0.857143,0
1.517500,0.000000,0.063532,-0.063532,0.857143,0
1.520000,0.000000,0.051138,-0.051138,0.857143,0
1.522500,0.000000,0.051245,-0.051245,0.857143,0
1.525000,0.000000,0.050615,-0.050615,0.857143,0
1.527500,0.000000,0.041879,-0.041879,0.857143,0
1.530000,0.000000,0.032557,-0.032557,0.857143,0
1.532500,0.000000,0.030619,-0.030619,0.857143,0
1.535000,0.000000,0.038557,-0.038557,0.857143,0
1.537500,0.000000,0.036562,-0.036562,0.857143,0
1.540000,0.000000,0.050805,-0.050805,0.920635,0
1.542500,0.000000,0.042696,-0.042696,0.920635,0
1.545000,0.000000,0.043247,-0.043247,0.920635,0
1.547500,0.000000,0.038581,-0.038581,0.920635,0
1.550000,0.000000,0.043015,-0.043015,0.920635,0
1.552500,0.000000,0.034271,-0.034271,0.920635,0
1.555000,0.000000,0.051628,-0.051628,0.920635,0
1.557500,0.000000,0.033916,-0.033916,0.920635,0
1.560000,0.000000,0.047284,-0.047284,1.079365,0
1.562500,0.000000,0.046786,-0.046786,1.079365,0
1.565000,0.000000,0.050181,-0.050181,1.079365,0
1.567500,0.000000,0.060093,-0.060093,1.079365,0
1.570000,0.000000,0.065745,-0.065745,1.079365,0
1.572500,0.000000,0.057774,-0.057774,1.079365,0
1.575000,0.000000,0.061334,-0.061334,1.079365,0
1.577500,0.000000,0.075660,-0.075660,1.079365,0
1.580000,0.000000,0.065984,-0.065984,1.079365,0
1.582500,0.000000,0.082438,-0.082438,1.079365,0
1.585000,0.000000,0.083518,-0.083518,1.079365,0
1.587500,0.000000,0.077476,-0.077476,1.079365,0
1.590000,0.000000,0.067587,-0.067587,1.079365,0
1.592500,0.000000,0.063781,-0.063781,1.079365,0
1.595000,0.000000,0.044952,-0.044952,1.079365,0
1.597500,0.000000,0.040075,-0.040075,1.079365,0
1.600000,0.000000,0.036567,-0.036567,1.047619,0
1.602500,0.000000,0.025841,-0.025841,1.047619,0
1.605000,0.000000,0.031852,-0.031852,1.047619,0
1.607500,0.000000,0.028966,-0.028966,1.047619,0
1.610000,0.000000,0.022388,-0.022388,1.047619,0
1.612500,0.000000,0.018802,-0.018802,1.047619,0
1.615000,0.000000,0.021481,-0.021481,1.047619,0
1.617500,0.000000,0.021529,-0.021529,1.047619,0
1.620000,0.000000,0.014549,-0.014549,1.047619,0
1.622500,0.000000,0.015293,-0.015293,1.015873,0
1.625000,0.000000,0.014368,-0.014368,1.015873,0
1.627500,0.000000,0.003310,-0.003310,1.015873,0
1.630000,0.000000,0.000520,-0.000520,1.015873,0
1.632500,0.000000,0.005911,-0.005911,1.015873,0
1.635000,0.000000,0.011076,-0.011076,1.015873,0
1.637500,0.000000,0.008603,-0.008603,1.015873,0
1.640000,0.000000,0.014501,-0.014501,1.047619,0
1.642500,0.000000,0.005180,-0.005180,1.047619,0
1.645000,0.000000,-0.003599,0.003599,1.047619,0
1.647500,0.000000,-0.005781,0.005781,1.047619,0
1.650000,0.000000,0.008020,-0.008020,1.047619,0
1.652500,0.000000,0.009276,-0.009276,1.047619,0
1.655000,0.000000,0.006499,-0.006499,1.047619,0
1.657500,0.000000,0.020394,-0.020394,1.047619,0
1.660000,0.000000,0.017426,-0.017426,1.142857,0
1.662500,0.000000,0.035878,-0.035878,1.142857,0
1.665000,0.000000,0.030576,-0.030576,1.142857,0
1.667500,0.000000,0.021149,-0.021149,1.142857,0
1.670000,0.000000,0.019161,-0.019161,1.142857,0
1.672500,0.000000,0.016516,-0.016516,1.142857,0
1.675000,0.000000,0.009157,-0.009157,1.142857,0
1.677500,0.000000,0.031215,-0.031215,1.142857,0
1.680000,0.000000,0.033152,-0.033152,1.111111,0
1.682500,0.000000,0.036320,-0.036320,1.111111,0
1.685000,0.000000,0.031232,-0.031232,1.111111,0
1.687500,0.000000,0.025259,-0.025259,1.111111,0
1.690000,0.000000,0.033616,-0.033616,1.111111,0
1.692500,0.000000,0.017855,-0.017855,1.111111,0
1.695000,0.000000,0.007241,-0.007241,1.111111,0
1.697500,0.000000,0.004848,-0.004848,1.111111,0
1.700000,0.000000,0.017320,-0.017320,1.047619,0
1.702500,0.000000,0.013315,-0.013315,1.047619,0
1.705000,0.000000,0.016802,-0.016802,1.047619,0
1.707500,0.000000,0.016565,-0.016565,1.047619,0
1.710000,0.000000,0.028143,-0.028143,1.047619,0
1.712500,0.000000,0.012575,-0.012575,1.047619,0
1.715000,0.000000,0.019047,-0.019047,1.047619,0
1.717500,0.000000,0.016639,-0.016639,1.047619,0
1.720000,0.000000,0.025198,-0.025198,0.984127,0
1.722500,0.000000,0.016396,-0.016396,0.984127,0
1.725000,0.000000,0.016128,-0.016128,0.984127,0
1.727500,0.000000,0.014631,-0.014631,0.984127,0
1.730000,0.000000,0.004422,-0.004422,0.984127,0
1.732500,0.000000,-0.008157,0.008157,0.984127,0
1.735000,0.000000,-0.013538,0.013538,0.984127,0
1.737500,0.000000,-0.011864,0.011864,0.984127,0
1.740000,0.000000,-0.018450,0.018450,1.047619,0
1.742500,0.000000,-0.020939,0.020939,1.047619,0
1.745000,0.000000,-0.037605,0.037605,1.047619,0
1.747500,0.000000,-0.039912,0.039912,1.047619,0
1.750000,0.000000,-0.029375,0.029375,1.047619,0
1.752500,0.000000,-0.022060,0.022060,1.047619,0
1.755000,0.000000,-0.022217,0.022217,1.047619,0
1.757500,0.000000,-0.019339,0.019339,1.047619,0
1.760000,0.000000,-0.026015,0.026015,1.111111,0
1.762500,0.000000,-0.011137,0.011137,1.111111,0
1.765000,0.000000,0.007223,-0.007223,1.111111,0
1.767500,0.000000,0.008464,-0.008464,1.111111,0
1.770000,0.000000,0.030911,-0.030911,1.111111,0
1.772500,0.000000,0.024092,-0.024092,1.111111,0
1.775000,0.000000,0.012443,-0.012443,1.111111,0
1.777500,0.000000,0.005862,-0.005862,1.111111,0
1.780000,0.000000,0.003714,-0.003714,1.079365,0
1.782500,0.000000,0.024483,-0.024483,1.079365,0
1.785000,0.000000,0.021244,-0.021244,1.079365,0
1.787500,0.000000,0.012871,-0.012871,1.079365,0
1.790000,0.000000,0.004385,-0.004385,1.079365,0
1.792500,0.000000,0.014564,-0.014564,1.079365,0
1.795000,0.000000,0.023163,-0.023163,1.079365,0
1.797500,0.000000,0.018111,-0.018111,1.079365,0
1.800000,0.000000,0.000158,-0.000158,1.047619,0
1.802500,0.000000,-0.010322,0.010322,1.047619,0
1.805000,0.000000,0.005949,-0.005949,1.047619,0
1.807500,0.000000,0.012162,-0.012162,1.047619,0
1.810000,0.000000,0.012412,-0.012412,1.047619,0
1.812500,0.000000,0.029362,-0.029362,1.047619,0
1.815000,0.000000,0.046637,-0.046637,1.047619,0
1.817500,0.000000,0.044939,-0.044939,1.047619,0
1.820000,0.000000,0.043462,-0.043462,1.047619,0
1.822500,0.000000,0.036223,-0.036223,0.952381,0
1.825000,0.000000,0.032219,-0.032219,0.952381,0
1.827500,0.000000,0.016327,-0.016327,0.952381,0
1.830000,0.000000,0.000935,-0.000935,0.952381,0
1.832500,0.000000,-0.016248,0.016248,0.952381,0
1.835000,0.000000,-0.004964,0.004964,0.952381,0
1.837500,0.000000,-0.020290,0.020290,0.952381,0
1.840000,0.000000,0.000242,-0.000242,0.920635,0
1.842500,0.000000,-0.007191,0.007191,0.920635,0
1.845000,0.000000,0.010657,-0.010657,0.920635,0
1.847500,0.000000,0.006623,-0.006623,0.920635,0
1.850000,0.000000,-0.009395,0.009395,0.920635,0
1.852500,0.000000,0.003833,-0.003833,0.920635,0
1.855000,0.000000,0.017802,-0.017802,0.920635,0
1.857500,0.000000,0.008147,-0.008147,0.920635,0
1.860000,0.000000,0.004771,-0.004771,0.984127,0
1.862500,0.000000,-0.003928,0.003928,0.984127,0
1.865000,0.000000,-0.004949,0.004949,0.984127,0
1.867500,0.000000,-0.003783,0.003783,0.984127,0
1.870000,0.000000,-0.006990,0.006990,0.984127,0
1.872500,0.000000,-0.023968,0.023968,0.984127,0
1.875000,0.000000,-0.028741,0.028741,0.984127,0
1.877500,0.000000,-0.021234,0.021234,0.984127,0
1.880000,0.000000,-0.022573,0.022573,0.984127,0
1.882500,0.000000,-0.025219,0.025219,0.888889,0
1.885000,0.000000,-0.033988,0.033988,0.888889,0
1.887500,0.000000,-0.039154,0.039154,0.888889,0
1.890000,0.000000,-0.023436,0.023436,0.888889,0
1.892500,0.000000,-0.034340,0.034340,0.888889,0
1.895000,0.000000,-0.025871,0.025871,0.888889,0
1.897500,0.000000,-0.024557,0.024557,0.888889,0
1.900000,0.000000,-0.021276,0.021276,0.888889,0
1.902500,0.000000,-0.028248,0.028248,0.857143,0
1.905000,0.000000,-0.030992,0.030992,0.857143,0
1.907500,0.000000,-0.030029,0.030029,0.857143,0
1.910000,0.000000,-0.034459,0.034459,0.857143,0
1.912500,0.000000,-0.029886,0.029886,0.857143,0
1.915000,0.000000,-0.024166,0.024166,0.857143,0
1.917500,0.000000,-0.000902,0.000902,0.857143,0
1.920000,0.000000,0.002199,-0.002199,0.793651,0
1.922500,0.000000,-0.018896,0.018896,0.793651,0
1.925000,0.000000,-0.005504,0.005504,0.793651,0
1.927500,0.000000,-0.007539,0.007539,0.793651,0
1.930000,0.000000,0.014615,-0.014615,0.793651,0
1.932500,0.000000,0.030073,-0.030073,0.793651,0
1.935000,0.000000,0.023577,-0.023577,0.793651,0
1.937500,0.000000,0.030564,-0.030564,0.793651,0
1.940000,0.000000,0.024025,-0.024025,0.920635,0
1.942500,0.000000,0.023330,-0.023330,0.920635,0
1.945000,0.000000,0.029051,-0.029051,0.920635,0
1.947500,0.000000,0.038767,-0.038767,0.920635,0
1.950000,0.000000,0.046129,-0.046129,0.920635,0
1.952500,0.000000,0.045453,-0.045453,0.920635,0
1.955000,0.000000,0.067806,-0.067806,0.920635,0
1.957500,0.000000,0.062263,-0.062263,0.920635,0
1.960000,0.000000,0.044450,-0.044450,0.888889,0
1.962500,0.000000,0.029091,-0.029091,0.888889,0
1.965000,0.000000,0.042741,-0.042741,0.888889,0
1.967500,0.000000,0.040649,-0.040649,0.888889,0
1.970000,0.000000,0.040950,-0.040950,0.888889,0
1.972500,0.000000,0.034310,-0.034310,0.888889,0
1.975000,0.000000,0.028765,-0.028765,0.888889,0
1.977500,0.000000,0.020087,-0.020087,0.888889,0
1.980000,0.000000,0.024116,-0.024116,0.888889,0
1.982500,0.000000,0.022500,-0.022500,0.952381,0
1.985000,0.000000,0.025892,-0.025892,0.952381,0
1.987500,0.000000,0.028298,-0.028298,0.952381,0
1.990000,0.000000,0.023477,-0.023477,0.952381,0
1.992500,0.000000,0.009115,-0.009115,0.952381,0
1.995000,0.000000,-0.005659,0.005659,0.952381,0
1.997500,0.000000,0.022945,-0.022945,0.952381,0
2.000000,0.000000,0.036168,-0.036168,0.952381,0
2.002500,0.000000,0.047075,-0.047075,1.015873,0
2.005000,0.000000,0.039728,-0.039728,1.015873,0
2.007500,0.000000,0.038689,-0.038689,1.015873,0
2.010000,0.000000,0.030281,-0.030281,1.015873,0
2.012500,0.000000,0.017628,-0.017628,1.015873,0
2.015000,0.000000,0.011823,-0.011823,1.015873,0
2.017500,0.000000,0.023455,-0.023455,1.015873,0
2.020000,0.000000,0.030386,-0.030386,1.015873,0
2.022500,0.000000,0.020454,-0.020454,0.984127,0
2.025000,0.000000,0.016916,-0.016916,0.984127,0
2.027500,0.000000,0.023407,-0.023407,0.984127,0
2.030000,0.000000,0.017383,-0.017383,0.984127,0
2.032500,0.000000,0.017613,-0.017613,0.984127,0
2.035000,0.000000,0.020851,-0.020851,0.984127,0
2.037500,0.000000,0.023893,-0.023893,0.984127,0
2.040000,0.000000,0.025565,-0.025565,0.984127,0
2.042500,0.000000,0.018682,-0.018682,0.984127,0
2.045000,0.000000,0.012962,-0.012962,0.984127,0
2.047500,0.000000,0.001943,-0.001943,0.984127,0
2.050000,0.000000,-0.012769,0.012769,0.984127,0
2.052500,0.000000,-0.013467,0.013467,0.984127,0
2.055000,0.000000,-0.005399,0.005399,0.984127,0
2.057500,0.000000,-0.018210,0.018210,0.984127,0
2.060000,0.000000,-0.015103,0.015103,0.984127,0
2.062500,0.000000,-0.007274,0.007274,0.984127,0
2.065000,0.000000,-0.024338,0.024338,0.984127,0
2.067500,0.000000,-0.026160,0.026160,0.984127,0
2.070000,0.000000,-0.009884,0.009884,0.984127,0
2.072500,0.000000,-0.004392,0.004392,0.984127,0
2.075000,0.000000,-0.021879,0.021879,0.984127,0
2.077500,0.000000,-0.015025,0.015025,0.984127,0
2.080000,0.000000,-0.021105,0.021105,1.079365,0
2.082500,0.000000,-0.014506,0.014506,1.079365,0
2.085000,0.000000,-0.020128,0.020128,1.079365,0
2.087500,0.000000,-0.020035,0.020035,1.079365,0
2.090000,0.000000,-0.024190,0.024190,1.079365,0
2.092500,0.000000,-0.023491,0.023491,1.079365,0
2.095000,0.000000,-0.027828,0.027828,1.079365,0
2.097500,0.000000,-0.029022,0.029022,1.079365,0
2.100000,0.000000,-0.039118,0.039118,1.015873,0
2.102500,0.000000,-0.033395,0.033395,1.015873,0
2.105000,0.000000,-0.030778,0.030778,1.015873,0
2.107500,0.000000,-0.044932,0.044932,1.015873,0
2.110000,0.000000,-0.034357,0.034357,1.015873,0
2.112500,0.000000,-0.034987,0.034987,1.015873,0
2.115000,0.000000,-0.032449,0.032449,1.015873,0
2.117500,0.000000,-0.024368,0.024368,1.015873,0
2.120000,0.000000,-0.020591,0.020591,1.015873,0
2.122500,0.000000,-0.010002,0.010002,1.111111,0
2.125000,0.000000,-0.012259,0.012259,1.111111,0
2.127500,0.000000,-0.002983,0.002983,1.111111,0
2.130000,0.000000,-0.001836,0.001836,1.111111,0
2.132500,0.000000,0.002619,-0.002619,1.111111,0
2.135000,0.000000,0.006056,-0.006056,1.111111,0
2.137500,0.000000,0.016693,-0.016693,1.111111,0
2.140000,0.000000,0.022524,-0.022524,1.111111,0
2.142500,0.000000,0.017661,-0.017661,1.015873,0
2.145000,0.000000,0.011074,-0.011074,1.015873,0
2.147500,0.000000,0.010273,-0.010273,1.015873,0
2.150000,0.000000,0.002795,-0.002795,1.015873,0
2.152500,0.000000,-0.007210,0.007210,1.015873,0
2.155000,0.000000,-0.027048,0.027048,1.015873,0
2.157500,0.000000,-0.040833,0.040833,1.015873,0
2.160000,0.000000,-0.019134,0.019134,0.920635,0
2.162500,0.000000,-0.025231,0.025231,0.920635,0
2.165000,0.000000,-0.005002,0.005002,0.920635,0
2.167500,0.000000,-0.000741,0.000741,0.920635,0
2.170000,0.000000,-0.001222,0.001222,0.920635,0
2.172500,0.000000,-0.016369,0.016369,0.920635,0
2.175000,0.000000,-0.015799,0.015799,0.920635,0
2.177500,0.000000,0.003768,-0.003768,0.920635,0
2.180000,0.000000,0.019311,-0.019311,0.920635,0
2.182500,0.000000,0.021387,-0.021387,0.952381,0
2.185000,0.000000,0.009548,-0.009548,0.952381,0
2.187500,0.000000,-0.000055,0.000055,0.952381,0
2.190000,0.000000,-0.008338,0.008338,0.952381,0
2.192500,0.000000,0.004330,-0.004330,0.952381,0
2.195000,0.000000,0.020031,-0.020031,0.952381,0
2.197500,0.000000,0.021317,-0.021317,0.952381,0
2.200000,0.000000,0.017503,-0.017503,0.888889,0
2.202500,0.000000,0.032838,-0.032838,0.888889,0
2.205000,0.000000,0.021748,-0.021748,0.888889,0
2.207500,0.000000,0.021575,-0.021575,0.888889,0
2.210000,0.000000,0.025603,-0.025603,0.888889,0
2.212500,0.000000,0.015991,-0.015991,0.888889,0
2.215000,0.000000,0.009012,-0.009012,0.888889,0
2.217500,0.000000,0.001478,-0.001478,0.888889,0
2.220000,0.000000,0.015357,-0.015357,0.920635,0
2.222500,0.000000,0.033685,-0.033685,0.920635,0
2.225000,0.000000,0.033767,-0.033767,0.920635,0
2.227500,0.000000,0.030086,-0.030086,0.920635,0
2.230000,0.000000,0.023269,-0.023269,0.920635,0
2.232500,0.000000,0.022564,-0.022564,0.920635,0
2.235000,0.000000,0.016471,-0.016471,0.920635,0
2.237500,0.000000,0.015010,-0.015010,0.920635,0
2.240000,0.000000,0.018593,-0.018593,0.920635,0
2.242500,0.000000,0.013907,-0.013907,0.888889,0
2.245000,0.000000,0.011552,-0.011552,0.888889,0
2.247500,0.000000,0.009316,-0.009316,0.888889,0
2.250000,0.000000,0.005824,-0.005824,0.888889,0
2.252500,0.000000,0.001202,-0.001202,0.888889,0
2.255000,0.000000,0.008818,-0.008818,0.888889,0
2.257500,0.000000,-0.009228,0.009228,0.888889,0
2.260000,0.000000,0.006846,-0.006846,0.888889,0
2.262500,0.000000,0.007987,-0.007987,0.888889,0
2.265000,0.000000,0.013840,-0.013840,0.888889,0
2.267500,0.000000,0.020655,-0.020655,0.888889,0
2.270000,0.000000,0.012924,-0.012924,0.888889,0
2.272500,0.000000,0.003382,-0.003382,0.888889,0
2.275000,0.000000,-0.007032,0.007032,0.888889,0
2.277500,0.000000,-0.009275,0.009275,0.888889,0
2.280000,0.000000,-0.001261,0.001261,0.793651,0
2.282500,0.000000,-0.007616,0.007616,0.793651,0
2.285000,0.000000,-0.000712,0.000712,0.793651,0
2.287500,0.000000,-0.026471,0.026471,0.793651,0
2.290000,0.000000,-0.029748,0.029748,0.793651,0
2.292500,0.000000,-0.016094,0.016094,0.793651,0
2.295000,0.000000,-0.017390,0.017390,0.793651,0
2.297500,0.000000,-0.025730,0.025730,0.793651,0
2.300000,0.000000,-0.031169,0.031169,0.920635,0
2.302500,0.000000,-0.058906,0.058906,0.920635,0
2.305000,0.000000,-0.066737,0.066737,0.920635,0
2.307500,0.000000,-0.054687,0.054687,0.920635,0
2.310000,0.000000,-0.058585,0.058585,0.920635,0
2.312500,0.000000,-0.061247,0.061247,0.920635,0
2.315000,0.000000,-0.081649,0.081649,0.920635,0
2.317500,0.000000,-0.094763,0.094763,0.920635,0
2.320000,0.000000,-0.080513,0.080513,0.920635,0
2.322500,0.000000,-0.072163,0.072163,0.920635,0
2.325000,0.000000,-0.082414,0.082414,0.920635,0
2.327500,0.000000,-0.085964,0.085964,0.920635,0
2.330000,0.000000,-0.083633,0.083633,0.920635,0
2.332500,0.000000,-0.092589,0.092589,0.920635,0
2.335000,0.000000,-0.109055,0.109055,0.920635,0
2.337500,0.000000,-0.107267,0.107267,0.920635,0
2.340000,0.000000,-0.097917,0.097917,0.857143,0
2.342500,0.000000,-0.088684,0.088684,0.857143,0
2.345000,0.000000,-0.076861,0.076861,0.857143,0
2.347500,0.000000,-0.090254,0.090254,0.857143,0
2.350000,0.000000,-0.086749,0.086749,0.857143,0
2.352500,0.000000,-0.086689,0.086689,0.857143,0
2.355000,0.000000,-0.084784,0.084784,0.857143,0
2.357500,0.000000,-0.084211,0.084211,0.857143,0
2.360000,0.000000,-0.088221,0.088221,0.857143,0
2.362500,0.000000,-0.115200,0.115200,0.888889,0
2.365000,0.000000,-0.100162,0.100162,0.888889,0
2.367500,0.000000,-0.093788,0.093788,0.888889,0
2.370000,0.000000,-0.105498,0.105498,0.888889,0
2.372500,0.000000,-0.097542,0.097542,0.888889,0
2.375000,0.000000,-0.098912,0.098912,0.888889,0
2.377500,0.000000,-0.099959,0.099959,0.888889,0
2.380000,0.000000,-0.104566,0.104566,0.857143,0
2.382500,0.000000,-0.095737,0.095737,0.857143,0
2.385000,0.000000,-0.100791,0.100791,0.857143,0
2.387500,0.000000,-0.108698,0.108698,0.857143,0
2.390000,0.000000,-0.093715,0.093715,0.857143,0
2.392500,0.000000,-0.092522,0.092522,0.857143,0
2.395000,0.000000,-0.091051,0.091051,0.857143,0
2.397500,0.000000,-0.081111,0.081111,0.857143,0
2.400000,0.000000,-0.085147,0.085147,0.888889,0
2.402500,0.000000,-0.087101,0.087101,0.888889,0
2.405000,0.000000,-0.081390,0.081390,0.888889,0
2.407500,0.000000,-0.094014,0.094014,0.888889,0
2.410000,0.000000,-0.088915,0.088915,0.888889,0
2.412500,0.000000,-0.093584,0.093584,0.888889,0
2.415000,0.000000,-0.082251,0.082251,0.888889,0
2.417500,0.000000,-0.074307,0.074307,0.888889,0
2.420000,0.000000,-0.068284,0.068284,0.952381,0
2.422500,0.000000,-0.081209,0.081209,0.952381,0
2.425000,0.000000,-0.079781,0.079781,0.952381,0
2.427500,0.000000,-0.088408,0.088408,0.952381,0
2.430000,0.000000,-0.086141,0.086141,0.952381,0
2.432500,0.000000,-0.105258,0.105258,0.952381,0
2.435000,0.000000,-0.116580,0.116580,0.952381,0
2.437500,0.000000,-0.101960,0.101960,0.952381,0
2.440000,0.000000,-0.095461,0.095461,0.952381,0
2.442500,0.000000,-0.095950,0.095950,0.952381,0
2.445000,0.000000,-0.101653,0.101653,0.952381,0
2.447500,0.000000,-0.108847,0.108847,0.952381,0
2.450000,0.000000,-0.103708,0.103708,0.952381,0
2.452500,0.000000,-0.103856,0.103856,0.952381,0
2.455000,0.000000,-0.086118,0.086118,0.952381,0
2.457500,0.000000,-0.085289,0.085289,0.952381,0
2.460000,0.000000,-0.082177,0.082177,0.952381,0
2.462500,0.000000,-0.092880,0.092880,0.952381,0
2.465000,0.000000,-0.093515,0.093515,0.952381,0
2.467500,0.000000,-0.089026,0.089026,0.952381,0
2.470000,0.000000,-0.089894,0.089894,0.952381,0
2.472500,0.000000,-0.091808,0.091808,0.952381,0
2.475000,0.000000,-0.085936,0.085936,0.952381,0
2.477500,0.000000,-0.068930,0.068930,0.952381,0
2.480000,0.000000,-0.065664,0.065664,1.015873,0
2.482500,0.000000,-0.053476,0.053476,1.015873,0
2.485000,0.000000,-0.046333,0.046333,1.015873,0
2.487500,0.000000,-0.035193,0.035193,1.015873,0
2.490000,0.000000,-0.039712,0.039712,1.015873,0
2.492500,0.000000,-0.040451,0.040451,1.015873,0
2.495000,0.000000,-0.041132,0.041132,1.015873,0
2.497500,0.000000,-0.034971,0.034971,1.015873,0
2.500000,0.000000,-0.026735,0.026735,1.015873,0
2.502500,0.000000,-0.024821,0.024821,1.015873,0
2.505000,0.000000,-0.016087,0.016087,1.015873,0
2.507500,0.000000,-0.020778,0.020778,1.015873,0
2.510000,0.000000,-0.012062,0.012062,1.015873,0
2.512500,0.000000,-0.002394,0.002394,1.015873,0
2.515000,0.000000,0.003897,-0.003897,1.015873,0
2.517500,0.000000,0.005017,-0.005017,1.015873,0
2.520000,0.000000,0.011614,-0.011614,0.984127,0
2.522500,0.000000,0.002810,-0.002810,0.984127,0
2.525000,0.000000,0.004602,-0.004602,0.984127,0
2.527500,0.000000,0.007307,-0.007307,0.984127,0
2.530000,0.000000,-0.005488,0.005488,0.984127,0
2.532500,0.000000,-0.000834,0.000834,0.984127,0
2.535000,0.000000,-0.012623,0.012623,0.984127,0
2.537500,0.000000,-0.016293,0.016293,0.984127,0
2.540000,0.000000,-0.015430,0.015430,0.984127,0
2.542500,0.000000,-0.021702,0.021702,1.015873,0
2.545000,0.000000,-0.020311,0.020311,1.015873,0
2.547500,0.000000,-0.019106,0.019106,1.015873,0
2.550000,0.000000,-0.026110,0.026110,1.015873,0
2.552500,0.000000,-0.020109,0.020109,1.015873,0
2.555000,0.000000,-0.026576,0.026576,1.015873,0
2.557500,0.000000,-0.004666,0.004666,1.015873,0
2.560000,0.000000,-0.005542,0.005542,1.015873,0
2.562500,0.000000,-0.015923,0.015923,1.047619,0
2.565000,0.000000,-0.024338,0.024338,1.047619,0
2.567500,0.000000,-0.013293,0.013293,1.047619,0
2.570000,0.000000,-0.016608,0.016608,1.047619,0
2.572500,0.000000,-0.028461,0.028461,1.047619,0
2.575000,0.000000,-0.019922,0.019922,1.047619,0
2.577500,0.000000,-0.023115,0.023115,1.047619,0
2.580000,0.000000,-0.016529,0.016529,1.047619,0
2.582500,0.000000,-0.007566,0.007566,1.047619,0
2.585000,0.000000,-0.004857,0.004857,1.047619,0
2.587500,0.000000,0.017053,-0.017053,1.047619,0
2.590000,0.000000,0.000880,-0.000880,1.047619,0
2.592500,0.000000,-0.006588,0.006588,1.047619,0
2.595000,0.000000,-0.008729,0.008729,1.047619,0
2.597500,0.000000,0.012122,-0.012122,1.047619,0
2.600000,0.000000,0.027742,-0.027742,1.079365,0
2.602500,0.000000,0.038416,-0.038416,1.079365,0
2.605000,0.000000,0.030268,-0.030268,1.079365,0
2.607500,0.000000,0.023380,-0.023380,1.079365,0
2.610000,0.000000,0.015332,-0.015332,1.079365,0
2.612500,0.000000,0.007907,-0.007907,1.079365,0
2.615000,0.000000,0.021020,-0.021020,1.079365,0
2.617500,0.000000,0.018246,-0.018246,1.079365,0
2.620000,0.000000,0.016731,-0.016731,1.079365,0
2.622500,0.000000,0.023744,-0.023744,0.984127,0
2.625000,0.000000,0.006872,-0.006872,0.984127,0
2.627500,0.000000,0.007172,-0.007172,0.984127,0
2.630000,0.000000,-0.003661,0.003661,0.984127,0
2.632500,0.000000,-0.006394,0.006394,0.984127,0
2.635000,0.000000,-0.011858,0.011858,0.984127,0
2.637500,0.000000,-0.017647,0.017647,0.984127,0
2.640000,0.000000,-0.014937,0.014937,0.984127,0
2.642500,0.000000,-0.012355,0.012355,0.984127,0
2.645000,0.000000,-0.014092,0.014092,0.984127,0
2.647500,0.000000,-0.010106,0.010106,0.984127,0
2.650000,0.000000,-0.018131,0.018131,0.984127,0
2.652500,0.000000,-0.011049,0.011049,0.984127,0
2.655000,0.000000,-0.012689,0.012689,0.984127,0
2.657500,0.000000,-0.016933,0.016933,0.984127,0
2.660000,0.000000,-0.023299,0.023299,1.111111,0
2.662500,0.000000,-0.024743,0.024743,1.111111,0
2.665000,0.000000,-0.007929,0.007929,1.111111,0
2.667500,0.000000,-0.008260,0.008260,1.111111,0
2.670000,0.000000,-0.017947,0.017947,1.111111,0
2.672500,0.000000,-0.009480,0.009480,1.111111,0
2.675000,0.000000,-0.013323,0.013323,1.111111,0
2.677500,0.000000,-0.010485,0.010485,1.111111,0
2.680000,0.000000,-0.015123,0.015123,1.206349,0
2.682500,0.000000,-0.004322,0.004322,1.206349,0
2.685000,0.000000,-0.009029,0.009029,1.206349,0
2.687500,0.000000,0.002641,-0.002641,1.206349,0
2.690000,0.000000,-0.006036,0.006036,1.206349,0
2.692500,0.000000,-0.008289,0.008289,1.206349,0
2.695000,0.000000,0.003474,-0.003474,1.206349,0
2.697500,0.000000,0.004774,-0.004774,1.206349,0
2.700000,0.000000,0.023473,-0.023473,1.206349,0
2.702500,0.000000,0.020621,-0.020621,1.206349,0
2.705000,0.000000,0.022218,-0.022218,1.206349,0
2.707500,0.000000,0.037518,-0.037518,1.206349,0
2.710000,0.000000,0.023880,-0.023880,1.206349,0
2.712500,0.000000,0.009542,-0.009542,1.206349,0
2.715000,0.000000,0.002621,-0.002621,1.206349,0
2.717500,0.000000,0.009380,-0.009380,1.206349,0
2.720000,0.000000,-0.005458,0.005458,1.111111,0
